event_id;event_image_path;event_name;performance_starts;performance_sold_out;event_category;ticket_type;ticket_min_price;ticket_max_price;ticket_currency;destination_id;destination_name;venue_id;venue_name;venue_address;venue_postal_code;venue_town;event_alternative_description;event_official_description;venue_phone
1459540;/events/images/1459540.jpg;Curious About Nottingham;2021-08-06;;Other;Standard;7.49;7.99;GBP;16557;Nottingham;123659;Nottingham City Centre;Old Market Square;NG1 2DT;Nottingham;;Have fun discovering Nottingham with two self-guided, quirky, heritage walks with an optional treasure hunt. Buy in booklet or instant download format & get curious! Are you curious about Nottingham? Looking for an unusual and quirky activity which gets you out in the fresh air whatever the weather? Take one of our self-guided walks with a treasure hunt theme – looping around the better-known sights, as well as some of the more unusual and quirky ones, which combined make Nottingham a fascinating place to explore! You’ll get everything – detailed directions, maps, clues (with answers in the back!), and interesting snippets about the history of Wells and the people that have shaped it. Buy in booklet or instant download format (to use on your mobile device or to print at home) from https://www.curiousabout.co.uk/nottingham.html and explore in your own time. One booklet is enough for four people of all ages to enjoy. Enter code Fantastic20 at checkout for a 20% discount, when you spend over £12 on any purchases from Curious About.;
1459540;/events/images/1459540.jpg;Curious About Nottingham;2021-08-07;;Other;Standard;7.49;7.99;GBP;16557;Nottingham;123659;Nottingham City Centre;Old Market Square;NG1 2DT;Nottingham;;Have fun discovering Nottingham with two self-guided, quirky, heritage walks with an optional treasure hunt. Buy in booklet or instant download format & get curious! Are you curious about Nottingham? Looking for an unusual and quirky activity which gets you out in the fresh air whatever the weather? Take one of our self-guided walks with a treasure hunt theme – looping around the better-known sights, as well as some of the more unusual and quirky ones, which combined make Nottingham a fascinating place to explore! You’ll get everything – detailed directions, maps, clues (with answers in the back!), and interesting snippets about the history of Wells and the people that have shaped it. Buy in booklet or instant download format (to use on your mobile device or to print at home) from https://www.curiousabout.co.uk/nottingham.html and explore in your own time. One booklet is enough for four people of all ages to enjoy. Enter code Fantastic20 at checkout for a 20% discount, when you spend over £12 on any purchases from Curious About.;
1459540;/events/images/1459540.jpg;Curious About Nottingham;2021-08-08;;Other;Standard;7.49;7.99;GBP;16557;Nottingham;123659;Nottingham City Centre;Old Market Square;NG1 2DT;Nottingham;;Have fun discovering Nottingham with two self-guided, quirky, heritage walks with an optional treasure hunt. Buy in booklet or instant download format & get curious! Are you curious about Nottingham? Looking for an unusual and quirky activity which gets you out in the fresh air whatever the weather? Take one of our self-guided walks with a treasure hunt theme – looping around the better-known sights, as well as some of the more unusual and quirky ones, which combined make Nottingham a fascinating place to explore! You’ll get everything – detailed directions, maps, clues (with answers in the back!), and interesting snippets about the history of Wells and the people that have shaped it. Buy in booklet or instant download format (to use on your mobile device or to print at home) from https://www.curiousabout.co.uk/nottingham.html and explore in your own time. One booklet is enough for four people of all ages to enjoy. Enter code Fantastic20 at checkout for a 20% discount, when you spend over £12 on any purchases from Curious About.;
1459540;/events/images/1459540.jpg;Curious About Nottingham;2021-08-09;;Other;Standard;7.49;7.99;GBP;16557;Nottingham;123659;Nottingham City Centre;Old Market Square;NG1 2DT;Nottingham;;Have fun discovering Nottingham with two self-guided, quirky, heritage walks with an optional treasure hunt. Buy in booklet or instant download format & get curious! Are you curious about Nottingham? Looking for an unusual and quirky activity which gets you out in the fresh air whatever the weather? Take one of our self-guided walks with a treasure hunt theme – looping around the better-known sights, as well as some of the more unusual and quirky ones, which combined make Nottingham a fascinating place to explore! You’ll get everything – detailed directions, maps, clues (with answers in the back!), and interesting snippets about the history of Wells and the people that have shaped it. Buy in booklet or instant download format (to use on your mobile device or to print at home) from https://www.curiousabout.co.uk/nottingham.html and explore in your own time. One booklet is enough for four people of all ages to enjoy. Enter code Fantastic20 at checkout for a 20% discount, when you spend over £12 on any purchases from Curious About.;
1459540;/events/images/1459540.jpg;Curious About Nottingham;2021-08-10;;Other;Standard;7.49;7.99;GBP;16557;Nottingham;123659;Nottingham City Centre;Old Market Square;NG1 2DT;Nottingham;;Have fun discovering Nottingham with two self-guided, quirky, heritage walks with an optional treasure hunt. Buy in booklet or instant download format & get curious! Are you curious about Nottingham? Looking for an unusual and quirky activity which gets you out in the fresh air whatever the weather? Take one of our self-guided walks with a treasure hunt theme – looping around the better-known sights, as well as some of the more unusual and quirky ones, which combined make Nottingham a fascinating place to explore! You’ll get everything – detailed directions, maps, clues (with answers in the back!), and interesting snippets about the history of Wells and the people that have shaped it. Buy in booklet or instant download format (to use on your mobile device or to print at home) from https://www.curiousabout.co.uk/nottingham.html and explore in your own time. One booklet is enough for four people of all ages to enjoy. Enter code Fantastic20 at checkout for a 20% discount, when you spend over £12 on any purchases from Curious About.;
1459540;/events/images/1459540.jpg;Curious About Nottingham;2021-08-11;;Other;Standard;7.49;7.99;GBP;16557;Nottingham;123659;Nottingham City Centre;Old Market Square;NG1 2DT;Nottingham;;Have fun discovering Nottingham with two self-guided, quirky, heritage walks with an optional treasure hunt. Buy in booklet or instant download format & get curious! Are you curious about Nottingham? Looking for an unusual and quirky activity which gets you out in the fresh air whatever the weather? Take one of our self-guided walks with a treasure hunt theme – looping around the better-known sights, as well as some of the more unusual and quirky ones, which combined make Nottingham a fascinating place to explore! You’ll get everything – detailed directions, maps, clues (with answers in the back!), and interesting snippets about the history of Wells and the people that have shaped it. Buy in booklet or instant download format (to use on your mobile device or to print at home) from https://www.curiousabout.co.uk/nottingham.html and explore in your own time. One booklet is enough for four people of all ages to enjoy. Enter code Fantastic20 at checkout for a 20% discount, when you spend over £12 on any purchases from Curious About.;
1459540;/events/images/1459540.jpg;Curious About Nottingham;2021-08-12;;Other;Standard;7.49;7.99;GBP;16557;Nottingham;123659;Nottingham City Centre;Old Market Square;NG1 2DT;Nottingham;;Have fun discovering Nottingham with two self-guided, quirky, heritage walks with an optional treasure hunt. Buy in booklet or instant download format & get curious! Are you curious about Nottingham? Looking for an unusual and quirky activity which gets you out in the fresh air whatever the weather? Take one of our self-guided walks with a treasure hunt theme – looping around the better-known sights, as well as some of the more unusual and quirky ones, which combined make Nottingham a fascinating place to explore! You’ll get everything – detailed directions, maps, clues (with answers in the back!), and interesting snippets about the history of Wells and the people that have shaped it. Buy in booklet or instant download format (to use on your mobile device or to print at home) from https://www.curiousabout.co.uk/nottingham.html and explore in your own time. One booklet is enough for four people of all ages to enjoy. Enter code Fantastic20 at checkout for a 20% discount, when you spend over £12 on any purchases from Curious About.;
1459540;/events/images/1459540.jpg;Curious About Nottingham;2021-08-13;;Other;Standard;7.49;7.99;GBP;16557;Nottingham;123659;Nottingham City Centre;Old Market Square;NG1 2DT;Nottingham;;Have fun discovering Nottingham with two self-guided, quirky, heritage walks with an optional treasure hunt. Buy in booklet or instant download format & get curious! Are you curious about Nottingham? Looking for an unusual and quirky activity which gets you out in the fresh air whatever the weather? Take one of our self-guided walks with a treasure hunt theme – looping around the better-known sights, as well as some of the more unusual and quirky ones, which combined make Nottingham a fascinating place to explore! You’ll get everything – detailed directions, maps, clues (with answers in the back!), and interesting snippets about the history of Wells and the people that have shaped it. Buy in booklet or instant download format (to use on your mobile device or to print at home) from https://www.curiousabout.co.uk/nottingham.html and explore in your own time. One booklet is enough for four people of all ages to enjoy. Enter code Fantastic20 at checkout for a 20% discount, when you spend over £12 on any purchases from Curious About.;
1459540;/events/images/1459540.jpg;Curious About Nottingham;2021-08-14;;Other;Standard;7.49;7.99;GBP;16557;Nottingham;123659;Nottingham City Centre;Old Market Square;NG1 2DT;Nottingham;;Have fun discovering Nottingham with two self-guided, quirky, heritage walks with an optional treasure hunt. Buy in booklet or instant download format & get curious! Are you curious about Nottingham? Looking for an unusual and quirky activity which gets you out in the fresh air whatever the weather? Take one of our self-guided walks with a treasure hunt theme – looping around the better-known sights, as well as some of the more unusual and quirky ones, which combined make Nottingham a fascinating place to explore! You’ll get everything – detailed directions, maps, clues (with answers in the back!), and interesting snippets about the history of Wells and the people that have shaped it. Buy in booklet or instant download format (to use on your mobile device or to print at home) from https://www.curiousabout.co.uk/nottingham.html and explore in your own time. One booklet is enough for four people of all ages to enjoy. Enter code Fantastic20 at checkout for a 20% discount, when you spend over £12 on any purchases from Curious About.;
1459540;/events/images/1459540.jpg;Curious About Nottingham;2021-08-15;;Other;Standard;7.49;7.99;GBP;16557;Nottingham;123659;Nottingham City Centre;Old Market Square;NG1 2DT;Nottingham;;Have fun discovering Nottingham with two self-guided, quirky, heritage walks with an optional treasure hunt. Buy in booklet or instant download format & get curious! Are you curious about Nottingham? Looking for an unusual and quirky activity which gets you out in the fresh air whatever the weather? Take one of our self-guided walks with a treasure hunt theme – looping around the better-known sights, as well as some of the more unusual and quirky ones, which combined make Nottingham a fascinating place to explore! You’ll get everything – detailed directions, maps, clues (with answers in the back!), and interesting snippets about the history of Wells and the people that have shaped it. Buy in booklet or instant download format (to use on your mobile device or to print at home) from https://www.curiousabout.co.uk/nottingham.html and explore in your own time. One booklet is enough for four people of all ages to enjoy. Enter code Fantastic20 at checkout for a 20% discount, when you spend over £12 on any purchases from Curious About.;
1459540;/events/images/1459540.jpg;Curious About Nottingham;2021-08-16;;Other;Standard;7.49;7.99;GBP;16557;Nottingham;123659;Nottingham City Centre;Old Market Square;NG1 2DT;Nottingham;;Have fun discovering Nottingham with two self-guided, quirky, heritage walks with an optional treasure hunt. Buy in booklet or instant download format & get curious! Are you curious about Nottingham? Looking for an unusual and quirky activity which gets you out in the fresh air whatever the weather? Take one of our self-guided walks with a treasure hunt theme – looping around the better-known sights, as well as some of the more unusual and quirky ones, which combined make Nottingham a fascinating place to explore! You’ll get everything – detailed directions, maps, clues (with answers in the back!), and interesting snippets about the history of Wells and the people that have shaped it. Buy in booklet or instant download format (to use on your mobile device or to print at home) from https://www.curiousabout.co.uk/nottingham.html and explore in your own time. One booklet is enough for four people of all ages to enjoy. Enter code Fantastic20 at checkout for a 20% discount, when you spend over £12 on any purchases from Curious About.;
1459540;/events/images/1459540.jpg;Curious About Nottingham;2021-08-17;;Other;Standard;7.49;7.99;GBP;16557;Nottingham;123659;Nottingham City Centre;Old Market Square;NG1 2DT;Nottingham;;Have fun discovering Nottingham with two self-guided, quirky, heritage walks with an optional treasure hunt. Buy in booklet or instant download format & get curious! Are you curious about Nottingham? Looking for an unusual and quirky activity which gets you out in the fresh air whatever the weather? Take one of our self-guided walks with a treasure hunt theme – looping around the better-known sights, as well as some of the more unusual and quirky ones, which combined make Nottingham a fascinating place to explore! You’ll get everything – detailed directions, maps, clues (with answers in the back!), and interesting snippets about the history of Wells and the people that have shaped it. Buy in booklet or instant download format (to use on your mobile device or to print at home) from https://www.curiousabout.co.uk/nottingham.html and explore in your own time. One booklet is enough for four people of all ages to enjoy. Enter code Fantastic20 at checkout for a 20% discount, when you spend over £12 on any purchases from Curious About.;
1459540;/events/images/1459540.jpg;Curious About Nottingham;2021-08-18;;Other;Standard;7.49;7.99;GBP;16557;Nottingham;123659;Nottingham City Centre;Old Market Square;NG1 2DT;Nottingham;;Have fun discovering Nottingham with two self-guided, quirky, heritage walks with an optional treasure hunt. Buy in booklet or instant download format & get curious! Are you curious about Nottingham? Looking for an unusual and quirky activity which gets you out in the fresh air whatever the weather? Take one of our self-guided walks with a treasure hunt theme – looping around the better-known sights, as well as some of the more unusual and quirky ones, which combined make Nottingham a fascinating place to explore! You’ll get everything – detailed directions, maps, clues (with answers in the back!), and interesting snippets about the history of Wells and the people that have shaped it. Buy in booklet or instant download format (to use on your mobile device or to print at home) from https://www.curiousabout.co.uk/nottingham.html and explore in your own time. One booklet is enough for four people of all ages to enjoy. Enter code Fantastic20 at checkout for a 20% discount, when you spend over £12 on any purchases from Curious About.;
1459540;/events/images/1459540.jpg;Curious About Nottingham;2021-08-19;;Other;Standard;7.49;7.99;GBP;16557;Nottingham;123659;Nottingham City Centre;Old Market Square;NG1 2DT;Nottingham;;Have fun discovering Nottingham with two self-guided, quirky, heritage walks with an optional treasure hunt. Buy in booklet or instant download format & get curious! Are you curious about Nottingham? Looking for an unusual and quirky activity which gets you out in the fresh air whatever the weather? Take one of our self-guided walks with a treasure hunt theme – looping around the better-known sights, as well as some of the more unusual and quirky ones, which combined make Nottingham a fascinating place to explore! You’ll get everything – detailed directions, maps, clues (with answers in the back!), and interesting snippets about the history of Wells and the people that have shaped it. Buy in booklet or instant download format (to use on your mobile device or to print at home) from https://www.curiousabout.co.uk/nottingham.html and explore in your own time. One booklet is enough for four people of all ages to enjoy. Enter code Fantastic20 at checkout for a 20% discount, when you spend over £12 on any purchases from Curious About.;
1459540;/events/images/1459540.jpg;Curious About Nottingham;2021-08-20;;Other;Standard;7.49;7.99;GBP;16557;Nottingham;123659;Nottingham City Centre;Old Market Square;NG1 2DT;Nottingham;;Have fun discovering Nottingham with two self-guided, quirky, heritage walks with an optional treasure hunt. Buy in booklet or instant download format & get curious! Are you curious about Nottingham? Looking for an unusual and quirky activity which gets you out in the fresh air whatever the weather? Take one of our self-guided walks with a treasure hunt theme – looping around the better-known sights, as well as some of the more unusual and quirky ones, which combined make Nottingham a fascinating place to explore! You’ll get everything – detailed directions, maps, clues (with answers in the back!), and interesting snippets about the history of Wells and the people that have shaped it. Buy in booklet or instant download format (to use on your mobile device or to print at home) from https://www.curiousabout.co.uk/nottingham.html and explore in your own time. One booklet is enough for four people of all ages to enjoy. Enter code Fantastic20 at checkout for a 20% discount, when you spend over £12 on any purchases from Curious About.;
1459540;/events/images/1459540.jpg;Curious About Nottingham;2021-08-21;;Other;Standard;7.49;7.99;GBP;16557;Nottingham;123659;Nottingham City Centre;Old Market Square;NG1 2DT;Nottingham;;Have fun discovering Nottingham with two self-guided, quirky, heritage walks with an optional treasure hunt. Buy in booklet or instant download format & get curious! Are you curious about Nottingham? Looking for an unusual and quirky activity which gets you out in the fresh air whatever the weather? Take one of our self-guided walks with a treasure hunt theme – looping around the better-known sights, as well as some of the more unusual and quirky ones, which combined make Nottingham a fascinating place to explore! You’ll get everything – detailed directions, maps, clues (with answers in the back!), and interesting snippets about the history of Wells and the people that have shaped it. Buy in booklet or instant download format (to use on your mobile device or to print at home) from https://www.curiousabout.co.uk/nottingham.html and explore in your own time. One booklet is enough for four people of all ages to enjoy. Enter code Fantastic20 at checkout for a 20% discount, when you spend over £12 on any purchases from Curious About.;
1459540;/events/images/1459540.jpg;Curious About Nottingham;2021-08-22;;Other;Standard;7.49;7.99;GBP;16557;Nottingham;123659;Nottingham City Centre;Old Market Square;NG1 2DT;Nottingham;;Have fun discovering Nottingham with two self-guided, quirky, heritage walks with an optional treasure hunt. Buy in booklet or instant download format & get curious! Are you curious about Nottingham? Looking for an unusual and quirky activity which gets you out in the fresh air whatever the weather? Take one of our self-guided walks with a treasure hunt theme – looping around the better-known sights, as well as some of the more unusual and quirky ones, which combined make Nottingham a fascinating place to explore! You’ll get everything – detailed directions, maps, clues (with answers in the back!), and interesting snippets about the history of Wells and the people that have shaped it. Buy in booklet or instant download format (to use on your mobile device or to print at home) from https://www.curiousabout.co.uk/nottingham.html and explore in your own time. One booklet is enough for four people of all ages to enjoy. Enter code Fantastic20 at checkout for a 20% discount, when you spend over £12 on any purchases from Curious About.;
1459540;/events/images/1459540.jpg;Curious About Nottingham;2021-08-23;;Other;Standard;7.49;7.99;GBP;16557;Nottingham;123659;Nottingham City Centre;Old Market Square;NG1 2DT;Nottingham;;Have fun discovering Nottingham with two self-guided, quirky, heritage walks with an optional treasure hunt. Buy in booklet or instant download format & get curious! Are you curious about Nottingham? Looking for an unusual and quirky activity which gets you out in the fresh air whatever the weather? Take one of our self-guided walks with a treasure hunt theme – looping around the better-known sights, as well as some of the more unusual and quirky ones, which combined make Nottingham a fascinating place to explore! You’ll get everything – detailed directions, maps, clues (with answers in the back!), and interesting snippets about the history of Wells and the people that have shaped it. Buy in booklet or instant download format (to use on your mobile device or to print at home) from https://www.curiousabout.co.uk/nottingham.html and explore in your own time. One booklet is enough for four people of all ages to enjoy. Enter code Fantastic20 at checkout for a 20% discount, when you spend over £12 on any purchases from Curious About.;
1459540;/events/images/1459540.jpg;Curious About Nottingham;2021-08-24;;Other;Standard;7.49;7.99;GBP;16557;Nottingham;123659;Nottingham City Centre;Old Market Square;NG1 2DT;Nottingham;;Have fun discovering Nottingham with two self-guided, quirky, heritage walks with an optional treasure hunt. Buy in booklet or instant download format & get curious! Are you curious about Nottingham? Looking for an unusual and quirky activity which gets you out in the fresh air whatever the weather? Take one of our self-guided walks with a treasure hunt theme – looping around the better-known sights, as well as some of the more unusual and quirky ones, which combined make Nottingham a fascinating place to explore! You’ll get everything – detailed directions, maps, clues (with answers in the back!), and interesting snippets about the history of Wells and the people that have shaped it. Buy in booklet or instant download format (to use on your mobile device or to print at home) from https://www.curiousabout.co.uk/nottingham.html and explore in your own time. One booklet is enough for four people of all ages to enjoy. Enter code Fantastic20 at checkout for a 20% discount, when you spend over £12 on any purchases from Curious About.;
1459540;/events/images/1459540.jpg;Curious About Nottingham;2021-08-25;;Other;Standard;7.49;7.99;GBP;16557;Nottingham;123659;Nottingham City Centre;Old Market Square;NG1 2DT;Nottingham;;Have fun discovering Nottingham with two self-guided, quirky, heritage walks with an optional treasure hunt. Buy in booklet or instant download format & get curious! Are you curious about Nottingham? Looking for an unusual and quirky activity which gets you out in the fresh air whatever the weather? Take one of our self-guided walks with a treasure hunt theme – looping around the better-known sights, as well as some of the more unusual and quirky ones, which combined make Nottingham a fascinating place to explore! You’ll get everything – detailed directions, maps, clues (with answers in the back!), and interesting snippets about the history of Wells and the people that have shaped it. Buy in booklet or instant download format (to use on your mobile device or to print at home) from https://www.curiousabout.co.uk/nottingham.html and explore in your own time. One booklet is enough for four people of all ages to enjoy. Enter code Fantastic20 at checkout for a 20% discount, when you spend over £12 on any purchases from Curious About.;
1459540;/events/images/1459540.jpg;Curious About Nottingham;2021-08-26;;Other;Standard;7.49;7.99;GBP;16557;Nottingham;123659;Nottingham City Centre;Old Market Square;NG1 2DT;Nottingham;;Have fun discovering Nottingham with two self-guided, quirky, heritage walks with an optional treasure hunt. Buy in booklet or instant download format & get curious! Are you curious about Nottingham? Looking for an unusual and quirky activity which gets you out in the fresh air whatever the weather? Take one of our self-guided walks with a treasure hunt theme – looping around the better-known sights, as well as some of the more unusual and quirky ones, which combined make Nottingham a fascinating place to explore! You’ll get everything – detailed directions, maps, clues (with answers in the back!), and interesting snippets about the history of Wells and the people that have shaped it. Buy in booklet or instant download format (to use on your mobile device or to print at home) from https://www.curiousabout.co.uk/nottingham.html and explore in your own time. One booklet is enough for four people of all ages to enjoy. Enter code Fantastic20 at checkout for a 20% discount, when you spend over £12 on any purchases from Curious About.;
1459540;/events/images/1459540.jpg;Curious About Nottingham;2021-08-27;;Other;Standard;7.49;7.99;GBP;16557;Nottingham;123659;Nottingham City Centre;Old Market Square;NG1 2DT;Nottingham;;Have fun discovering Nottingham with two self-guided, quirky, heritage walks with an optional treasure hunt. Buy in booklet or instant download format & get curious! Are you curious about Nottingham? Looking for an unusual and quirky activity which gets you out in the fresh air whatever the weather? Take one of our self-guided walks with a treasure hunt theme – looping around the better-known sights, as well as some of the more unusual and quirky ones, which combined make Nottingham a fascinating place to explore! You’ll get everything – detailed directions, maps, clues (with answers in the back!), and interesting snippets about the history of Wells and the people that have shaped it. Buy in booklet or instant download format (to use on your mobile device or to print at home) from https://www.curiousabout.co.uk/nottingham.html and explore in your own time. One booklet is enough for four people of all ages to enjoy. Enter code Fantastic20 at checkout for a 20% discount, when you spend over £12 on any purchases from Curious About.;
1459540;/events/images/1459540.jpg;Curious About Nottingham;2021-08-28;;Other;Standard;7.49;7.99;GBP;16557;Nottingham;123659;Nottingham City Centre;Old Market Square;NG1 2DT;Nottingham;;Have fun discovering Nottingham with two self-guided, quirky, heritage walks with an optional treasure hunt. Buy in booklet or instant download format & get curious! Are you curious about Nottingham? Looking for an unusual and quirky activity which gets you out in the fresh air whatever the weather? Take one of our self-guided walks with a treasure hunt theme – looping around the better-known sights, as well as some of the more unusual and quirky ones, which combined make Nottingham a fascinating place to explore! You’ll get everything – detailed directions, maps, clues (with answers in the back!), and interesting snippets about the history of Wells and the people that have shaped it. Buy in booklet or instant download format (to use on your mobile device or to print at home) from https://www.curiousabout.co.uk/nottingham.html and explore in your own time. One booklet is enough for four people of all ages to enjoy. Enter code Fantastic20 at checkout for a 20% discount, when you spend over £12 on any purchases from Curious About.;
1459540;/events/images/1459540.jpg;Curious About Nottingham;2021-08-29;;Other;Standard;7.49;7.99;GBP;16557;Nottingham;123659;Nottingham City Centre;Old Market Square;NG1 2DT;Nottingham;;Have fun discovering Nottingham with two self-guided, quirky, heritage walks with an optional treasure hunt. Buy in booklet or instant download format & get curious! Are you curious about Nottingham? Looking for an unusual and quirky activity which gets you out in the fresh air whatever the weather? Take one of our self-guided walks with a treasure hunt theme – looping around the better-known sights, as well as some of the more unusual and quirky ones, which combined make Nottingham a fascinating place to explore! You’ll get everything – detailed directions, maps, clues (with answers in the back!), and interesting snippets about the history of Wells and the people that have shaped it. Buy in booklet or instant download format (to use on your mobile device or to print at home) from https://www.curiousabout.co.uk/nottingham.html and explore in your own time. One booklet is enough for four people of all ages to enjoy. Enter code Fantastic20 at checkout for a 20% discount, when you spend over £12 on any purchases from Curious About.;
1459540;/events/images/1459540.jpg;Curious About Nottingham;2021-08-30;;Other;Standard;7.49;7.99;GBP;16557;Nottingham;123659;Nottingham City Centre;Old Market Square;NG1 2DT;Nottingham;;Have fun discovering Nottingham with two self-guided, quirky, heritage walks with an optional treasure hunt. Buy in booklet or instant download format & get curious! Are you curious about Nottingham? Looking for an unusual and quirky activity which gets you out in the fresh air whatever the weather? Take one of our self-guided walks with a treasure hunt theme – looping around the better-known sights, as well as some of the more unusual and quirky ones, which combined make Nottingham a fascinating place to explore! You’ll get everything – detailed directions, maps, clues (with answers in the back!), and interesting snippets about the history of Wells and the people that have shaped it. Buy in booklet or instant download format (to use on your mobile device or to print at home) from https://www.curiousabout.co.uk/nottingham.html and explore in your own time. One booklet is enough for four people of all ages to enjoy. Enter code Fantastic20 at checkout for a 20% discount, when you spend over £12 on any purchases from Curious About.;
1459540;/events/images/1459540.jpg;Curious About Nottingham;2021-08-31;;Other;Standard;7.49;7.99;GBP;16557;Nottingham;123659;Nottingham City Centre;Old Market Square;NG1 2DT;Nottingham;;Have fun discovering Nottingham with two self-guided, quirky, heritage walks with an optional treasure hunt. Buy in booklet or instant download format & get curious! Are you curious about Nottingham? Looking for an unusual and quirky activity which gets you out in the fresh air whatever the weather? Take one of our self-guided walks with a treasure hunt theme – looping around the better-known sights, as well as some of the more unusual and quirky ones, which combined make Nottingham a fascinating place to explore! You’ll get everything – detailed directions, maps, clues (with answers in the back!), and interesting snippets about the history of Wells and the people that have shaped it. Buy in booklet or instant download format (to use on your mobile device or to print at home) from https://www.curiousabout.co.uk/nottingham.html and explore in your own time. One booklet is enough for four people of all ages to enjoy. Enter code Fantastic20 at checkout for a 20% discount, when you spend over £12 on any purchases from Curious About.;
1459540;/events/images/1459540.jpg;Curious About Nottingham;2021-09-01;;Other;Standard;7.49;7.99;GBP;16557;Nottingham;123659;Nottingham City Centre;Old Market Square;NG1 2DT;Nottingham;;Have fun discovering Nottingham with two self-guided, quirky, heritage walks with an optional treasure hunt. Buy in booklet or instant download format & get curious! Are you curious about Nottingham? Looking for an unusual and quirky activity which gets you out in the fresh air whatever the weather? Take one of our self-guided walks with a treasure hunt theme – looping around the better-known sights, as well as some of the more unusual and quirky ones, which combined make Nottingham a fascinating place to explore! You’ll get everything – detailed directions, maps, clues (with answers in the back!), and interesting snippets about the history of Wells and the people that have shaped it. Buy in booklet or instant download format (to use on your mobile device or to print at home) from https://www.curiousabout.co.uk/nottingham.html and explore in your own time. One booklet is enough for four people of all ages to enjoy. Enter code Fantastic20 at checkout for a 20% discount, when you spend over £12 on any purchases from Curious About.;
1459540;/events/images/1459540.jpg;Curious About Nottingham;2021-09-02;;Other;Standard;7.49;7.99;GBP;16557;Nottingham;123659;Nottingham City Centre;Old Market Square;NG1 2DT;Nottingham;;Have fun discovering Nottingham with two self-guided, quirky, heritage walks with an optional treasure hunt. Buy in booklet or instant download format & get curious! Are you curious about Nottingham? Looking for an unusual and quirky activity which gets you out in the fresh air whatever the weather? Take one of our self-guided walks with a treasure hunt theme – looping around the better-known sights, as well as some of the more unusual and quirky ones, which combined make Nottingham a fascinating place to explore! You’ll get everything – detailed directions, maps, clues (with answers in the back!), and interesting snippets about the history of Wells and the people that have shaped it. Buy in booklet or instant download format (to use on your mobile device or to print at home) from https://www.curiousabout.co.uk/nottingham.html and explore in your own time. One booklet is enough for four people of all ages to enjoy. Enter code Fantastic20 at checkout for a 20% discount, when you spend over £12 on any purchases from Curious About.;
1459540;/events/images/1459540.jpg;Curious About Nottingham;2021-09-03;;Other;Standard;7.49;7.99;GBP;16557;Nottingham;123659;Nottingham City Centre;Old Market Square;NG1 2DT;Nottingham;;Have fun discovering Nottingham with two self-guided, quirky, heritage walks with an optional treasure hunt. Buy in booklet or instant download format & get curious! Are you curious about Nottingham? Looking for an unusual and quirky activity which gets you out in the fresh air whatever the weather? Take one of our self-guided walks with a treasure hunt theme – looping around the better-known sights, as well as some of the more unusual and quirky ones, which combined make Nottingham a fascinating place to explore! You’ll get everything – detailed directions, maps, clues (with answers in the back!), and interesting snippets about the history of Wells and the people that have shaped it. Buy in booklet or instant download format (to use on your mobile device or to print at home) from https://www.curiousabout.co.uk/nottingham.html and explore in your own time. One booklet is enough for four people of all ages to enjoy. Enter code Fantastic20 at checkout for a 20% discount, when you spend over £12 on any purchases from Curious About.;
1459540;/events/images/1459540.jpg;Curious About Nottingham;2021-09-04;;Other;Standard;7.49;7.99;GBP;16557;Nottingham;123659;Nottingham City Centre;Old Market Square;NG1 2DT;Nottingham;;Have fun discovering Nottingham with two self-guided, quirky, heritage walks with an optional treasure hunt. Buy in booklet or instant download format & get curious! Are you curious about Nottingham? Looking for an unusual and quirky activity which gets you out in the fresh air whatever the weather? Take one of our self-guided walks with a treasure hunt theme – looping around the better-known sights, as well as some of the more unusual and quirky ones, which combined make Nottingham a fascinating place to explore! You’ll get everything – detailed directions, maps, clues (with answers in the back!), and interesting snippets about the history of Wells and the people that have shaped it. Buy in booklet or instant download format (to use on your mobile device or to print at home) from https://www.curiousabout.co.uk/nottingham.html and explore in your own time. One booklet is enough for four people of all ages to enjoy. Enter code Fantastic20 at checkout for a 20% discount, when you spend over £12 on any purchases from Curious About.;
1459540;/events/images/1459540.jpg;Curious About Nottingham;2021-09-05;;Other;Standard;7.49;7.99;GBP;16557;Nottingham;123659;Nottingham City Centre;Old Market Square;NG1 2DT;Nottingham;;Have fun discovering Nottingham with two self-guided, quirky, heritage walks with an optional treasure hunt. Buy in booklet or instant download format & get curious! Are you curious about Nottingham? Looking for an unusual and quirky activity which gets you out in the fresh air whatever the weather? Take one of our self-guided walks with a treasure hunt theme – looping around the better-known sights, as well as some of the more unusual and quirky ones, which combined make Nottingham a fascinating place to explore! You’ll get everything – detailed directions, maps, clues (with answers in the back!), and interesting snippets about the history of Wells and the people that have shaped it. Buy in booklet or instant download format (to use on your mobile device or to print at home) from https://www.curiousabout.co.uk/nottingham.html and explore in your own time. One booklet is enough for four people of all ages to enjoy. Enter code Fantastic20 at checkout for a 20% discount, when you spend over £12 on any purchases from Curious About.;
